Departamento,Tipo,Nombre ,Direccion,Telefono,Latitud,Longitud,Fuente
null,Farmacia,, ,null,-17.3848045,-66.1096211,osm
null,Farmacia,Farma Center, ,null,-17.3878383,-66.1486982,osm
null,Farmacia,, ,null,-17.3963626,-66.155834,osm
null,Farmacia,AleFarma, ,null,-17.3941825,-66.154213,osm
null,Farmacia,Eternidad,Calle Diego de Portugal,null,-16.5231275,-68.153694,osm
null,Farmacia,OpenFarma, ,null,-17.3882445,-66.1507247,osm
null,Farmacia,Farmacia Okinawa, ,null,-17.8276304,-63.1401291,osm
null,Farmacia,AleFarma, ,null,-17.3908554,-66.1502326,osm
null,Farmacia,Farmacia Belén, ,null,-22.0929172,-65.5952006,osm
null,Farmacia,Corazón de Jesús, ,null,-18.9027005,-66.7739337,osm
null,Farmacia,Botica Challapata, ,null,-18.902002,-66.7723669,osm
null,Farmacia,MediFarma Antonella, ,null,-18.9016148,-66.7723611,osm
null,Farmacia,Farmacia Pagador, ,null,-17.4411462,-66.1164006,osm
null,Farmacia,Farmacia Lyz,Calle Pasteur,null,-17.391597,-66.1488464,osm
null,Farmacia,, ,null,-17.3919925,-66.1494148,osm
null,Farmacia,La Salud, ,null,-21.4431574,-65.7195961,osm
null,Farmacia,national, ,null,-21.4434973,-65.7202073,osm
null,Farmacia,, ,null,-16.5265972,-68.1536981,osm
null,Farmacia,Walysuma Kolla,Avenida Luis Espinal,null,-16.4912909,-68.2077525,osm
null,Farmacia,,Avenida Ramos Gavilán,null,-16.4762874,-68.1495565,osm
null,Farmacia,24hr Pharmacy, ,null,-19.0449239,-65.2621692,osm
null,Farmacia,Pharmacy, ,null,-19.5874948,-65.7528376,osm
null,Farmacia,Sol Ayalen, ,null,-18.3805706,-66.9695504,osm
null,Farmacia,24hr Farmica, ,null,-19.5729401,-65.7577353,osm
null,Farmacia,Farmacia, ,null,-19.5702748,-65.7547068,osm
null,Farmacia,Santa Elena I, ,null,-20.4629248,-66.8260455,osm
null,Farmacia,Mifarma Uyuni, ,null,-20.4621753,-66.8234092,osm
null,Farmacia,Thunupa, ,null,-20.4607665,-66.8244255,osm
null,Farmacia,La Pastorita, ,null,-20.4618896,-66.8213828,osm
null,Farmacia,San Pablo, ,null,-20.4625273,-66.8244999,osm
null,Farmacia,Juliana, ,null,-20.4612624,-66.8238039,osm
null,Farmacia,Maryluna, ,null,-20.4615456,-66.8228508,osm
null,Farmacia,Farmacia San Agustin,Calle Colón,null,-19.0458541,-65.2669259,osm
null,Farmacia,Farmacia San Cayetano,Calle Uyuni,null,-19.0450732,-65.2672532,osm
null,Farmacia,San Agustín,Calle Ayacucho,null,-19.0447892,-65.2643456,osm
null,Farmacia,Virgen del Rosario, ,null,-20.4586982,-66.825574,osm
null,Farmacia,Farmacia Los Angeles, ,null,-20.4584774,-66.819872,osm
null,Farmacia,Concepción, ,null,-20.4595512,-66.8222618,osm
null,Farmacia,Dillma, ,null,-20.4594022,-66.8222659,osm
null,Farmacia,, ,null,-17.3929478,-66.1620176,osm
null,Farmacia,Andina,Carlos Medinaceli,null,-19.5805049,-65.7548365,osm
null,Farmacia,, ,null,-18.2011522,-65.1798212,osm
null,Farmacia,, ,null,-17.3856584,-66.1742464,osm
null,Farmacia,Farmacia Ana + Rosa,Calle G. Velasco,null,-17.7761758,-63.1734491,osm
null,Farmacia,, ,null,-16.5348736,-68.2038571,osm
null,Farmacia,Farmacia Jesus Te Sana, ,null,-16.534462,-68.2030303,osm
null,Farmacia,Farmacias Bolivia,Avenida Camacho,null,-16.4985627,-68.1345248,osm
null,Farmacia,Farmacorp,Avenida Panorámica,null,-16.4984224,-68.1644922,osm
null,Farmacia,, ,null,-17.3884754,-66.1595352,osm
null,Farmacia,Cosmos, ,null,-17.3938612,-66.1575895,osm
null,Farmacia,Shalom, ,null,-17.3815456,-66.175036,osm
null,Farmacia,,Calle Huayna Potosí,null,-16.4837362,-68.1437224,osm
null,Farmacia,, ,null,-16.4976146,-68.158223,osm
null,Farmacia,InterFarma, ,null,-17.3847386,-66.1599138,osm
null,Farmacia,Farmacia Ximena, ,null,-16.5242754,-68.2018186,osm
null,Farmacia,Integración,Avenida Juan Pablo II,null,-16.5022869,-68.1671573,osm
null,Farmacia,Farmacia Santa Petrona,Calle Rene Dorado,null,-16.5003899,-68.1647922,osm
null,Farmacia,Farmacia Chavez, ,null,-16.4958454,-68.1172677,osm
null,Farmacia,Farmacia Kolob, ,null,-17.4027658,-66.0313875,osm
null,Farmacia,Tiens,Calle Bumberque,null,-17.7977691,-63.1783494,osm
null,Farmacia,Farmacias Chavez, ,null,-10.9970517,-66.0757253,osm
null,Farmacia,Farmacia Cristo Rey, ,null,-16.4987014,-68.1747592,osm
null,Farmacia,Farmacia JyM Linares, ,null,-16.4827227,-68.2010327,osm
null,Farmacia,Farmacia 26 de julio, ,null,-16.4899093,-68.2064652,osm
null,Farmacia,Farmacia Famal, ,null,-16.4893544,-68.2072596,osm
null,Farmacia,Farmacia La Habana, ,null,-16.48159,-68.2013598,osm
null,Farmacia,Farmacia Vital, ,null,-16.4894958,-68.1920095,osm
null,Farmacia,Farmacia Victoria, ,null,-16.4948175,-68.1741645,osm
null,Farmacia,Farmacia Provida, ,null,-16.4930066,-68.1797317,osm
null,Farmacia,Farmacia Apolo, ,null,-16.6530786,-68.3006769,osm
null,Farmacia,Farmacia Alfa y Omega, ,null,-16.5461433,-68.2001017,osm
null,Farmacia,, ,null,-17.4020822,-66.1577398,osm
null,Farmacia,Farmacia Junin, ,null,-16.5236453,-68.212029,osm
null,Farmacia,Farmacia Fermamonte, ,null,-16.6189564,-68.1819905,osm
null,Farmacia,Farmacia Villa Jardin, ,null,-16.5454755,-68.1884194,osm
null,Farmacia,Farmacia Plin Corp, ,null,-16.5230361,-68.2114249,osm
null,Farmacia,Farmacia Fortaleza, ,null,-16.5224663,-68.2107404,osm
null,Farmacia,Farmacia Matias, ,null,-16.5220002,-68.2103502,osm
null,Farmacia,Farmacia Lourdes, ,null,-16.5368845,-68.1794878,osm
null,Farmacia,Farmacia 25 de Julio,Calle 9,null,-16.5375639,-68.1785198,osm
null,Farmacia,Farmacia Apostol Santiago,Calle 9,null,-16.5382815,-68.1792294,osm
null,Farmacia,Farmacia Ariani, ,null,-16.5573833,-68.1938938,osm
null,Farmacia,Farmacia Puerto del Rosario, ,null,-16.5461495,-68.1889462,osm
null,Farmacia,Super Farmacia,Avenida Argelia,null,-16.5526922,-68.195566,osm
null,Farmacia,Farmacia Arcangel San Miguel, ,null,-16.5569752,-68.1929965,osm
null,Farmacia,Farmacia Angel Sanatodo, ,null,-16.557644,-68.1935903,osm
null,Farmacia,Farmacia Safira, ,null,-16.5358039,-68.2050713,osm
null,Farmacia,Farmacia El Dorado, ,null,-16.5348798,-68.203708,osm
null,Farmacia,Farmacia Beysa,Avenida Cochabamba,null,-16.5336184,-68.2020173,osm
null,Farmacia,Farmacia Yandy, ,null,-16.5211983,-68.2097114,osm
null,Farmacia,Farmacia Leo, ,null,-16.5818413,-68.1860322,osm
null,Farmacia,, ,null,-16.58086,-68.1858067,osm
null,Farmacia,Farmacia Senkata, ,null,-16.5815502,-68.185738,osm
null,Farmacia,Farmacia Ayelen, ,null,-16.6183323,-68.1822112,osm
null,Farmacia,Farmacia Damaris, ,null,-16.6179815,-68.1822324,osm
null,Farmacia,Farmacia Apostol Santiago Senkata, ,null,-16.5819058,-68.1845798,osm
null,Farmacia,Artesanal, ,null,-17.3909958,-66.1593497,osm
null,Farmacia,Azul, ,null,-17.3936121,-66.1563896,osm
null,Farmacia,Farmacia Liliana Manny, ,null,-16.5467957,-68.2001409,osm
null,Farmacia,Farmacia San Jose I, ,null,-16.5573754,-68.1930712,osm
null,Farmacia,Farmacia Camila, ,null,-16.5243635,-68.1815987,osm
null,Farmacia,Farmacia Rymedix, ,null,-16.5189335,-68.2074767,osm
null,Farmacia,Farmacia Vásquez, ,null,-16.5171462,-68.1639297,osm
null,Farmacia,Farmacia El Alto, ,null,-16.5166919,-68.1653005,osm
null,Farmacia,Super Farmacia Virgen de Copacabana XII,Avenida Ballivián,null,-16.5389262,-68.0756118,osm
null,Farmacia,Farmacia Ortiz, ,null,-16.5853303,-68.18584,osm
null,Farmacia,Farmacia Iaso, ,null,-16.5856366,-68.1862325,osm
null,Farmacia,Farmacia 12 de Agosto, ,null,-16.5588982,-68.1966496,osm
null,Farmacia,Farmacia Kenko, ,null,-16.5595713,-68.1948131,osm
null,Farmacia,Farmacia Suma Qamaña, ,null,-16.5587993,-68.1954294,osm
null,Farmacia,Farmacia Montessori, ,null,-16.6191128,-68.1810507,osm
null,Farmacia,Farmacia Salud y Union, ,null,-16.5190008,-68.1850103,osm
null,Farmacia,Farmacia Cesar, ,null,-16.5185404,-68.1855187,osm
null,Farmacia,Farmacia VR, ,null,-16.5982845,-68.1858647,osm
null,Farmacia,, ,null,-16.5110505,-68.1653625,osm
null,Farmacia,Farmacia Ecofarma, ,null,-16.5985459,-68.1848831,osm
null,Farmacia,Farmacias Bolivia,Avenida Heroínas,null,-17.3921139,-66.1567685,osm
null,Farmacia,Farmacia Viviana, ,null,-21.6967452,-64.65513,osm
null,Farmacia,Farmacias Bolivia,Calle Colombia,null,-16.5011437,-68.1346739,osm
null,Farmacia,Farmacia Al paso, ,null,-16.5424406,-68.183484,osm
null,Farmacia,Farmacia Cristo Rey, ,null,-16.5288172,-68.1848798,osm
null,Farmacia,Farmacia Ruth Reyna, ,null,-16.5897989,-68.1860536,osm
null,Farmacia,Farmacia Goodness, ,null,-16.5102215,-68.1596562,osm
null,Farmacia,Farmacia Hector Yamil, ,null,-16.5518644,-68.1966985,osm
null,Farmacia,Encarnación,Avenida 9 de Abril,null,-16.5047818,-68.1531632,osm
null,Farmacia,Farmacias UMSA,Avenida Pando,null,-16.4910405,-68.1402992,osm
null,Farmacia,Farmacia Emuna, ,null,-16.5100918,-68.166116,osm
null,Farmacia,Farmacia Lucia, ,null,-16.4974892,-68.1157629,osm
null,Farmacia,Farmacia Yahuita, ,null,-16.5001443,-68.1112033,osm
null,Farmacia,Farmacorp,Avenida Bautista Saavedra,null,-16.5026986,-68.1220608,osm
null,Farmacia,Bolivia,Avenida Pasoskanqui,null,-16.4972792,-68.1189254,osm
null,Farmacia,Farmacia Terra,Avenida Tejada Sorzano,null,-16.4874415,-68.124509,osm
null,Farmacia,Farmacia Niño Pascualito, ,null,-16.5183006,-68.1559367,osm
null,Farmacia,Farmacia Leigth, ,null,-16.4976964,-68.111446,osm
null,Farmacia,, ,null,-21.5362894,-64.736656,osm
null,Farmacia,Farmacia San Lorenzo, ,null,-16.5419578,-68.2320344,osm
null,Farmacia,Farmacorp,Libertad,null,-16.3751254,-60.959826,osm
null,Farmacia,, ,null,-16.4842081,-68.1202897,osm
null,Farmacia,Farmacia Franco, ,null,-16.5336543,-68.1933237,osm
null,Farmacia,Farmacia Hector, ,null,-16.5521677,-68.1963156,osm
null,Farmacia,Zurich, ,null,-17.3731539,-66.1164991,osm
null,Farmacia,Farmacia El Carmen, ,null,-16.5237338,-68.1974226,osm
null,Farmacia,San Expedito, ,null,-17.3844079,-66.1478023,osm
null,Farmacia,Faacia Gexis, ,null,-17.3848039,-66.1481123,osm
null,Farmacia,, ,null,-16.5088943,-68.0984986,osm
null,Farmacia,, ,null,-16.5039109,-68.2051196,osm
null,Farmacia,Farmacia Flores,Calle M. Nuñez del Prado,null,-16.4916322,-68.1168902,osm
null,Farmacia,, ,null,-16.5148592,-68.1114431,osm
null,Farmacia,FARMACIA GLORIA, ,null,-16.4907014,-68.1049557,osm
null,Farmacia,, ,null,-16.5019389,-68.1049334,osm
null,Farmacia,FarmaCorp, ,null,-17.3826793,-66.152377,osm
null,Farmacia,Farmacia San Mauro,Calle Río Loa,null,-19.0440969,-65.2602384,osm
null,Farmacia,Farmacia Germán Urquidi, ,null,-17.3867203,-66.147912,osm
null,Farmacia,Farmacia J y J, ,null,-16.5030138,-68.1632451,osm
null,Farmacia,, ,null,-17.3896864,-66.1540719,osm
null,Farmacia,Itálica, ,null,-17.3887294,-66.1509564,osm
null,Farmacia,Rosario,Avenida de la Fuerza Aérea,null,-17.4117394,-66.1649398,osm
null,Farmacia,Farmacia San Pedro,Calle Virrey Mendoza,null,-18.492025,-64.1074478,osm
null,Farmacia,Farmacia Mi Divino Niño, ,null,-18.4916242,-64.1075529,osm
null,Farmacia,Farmacia La Salud,Calle Sucre,null,-18.4909048,-64.1071988,osm
null,Farmacia,Farmacia Pharmalive, ,null,-16.5391907,-68.2105143,osm
null,Farmacia,, ,null,-17.4396603,-66.1165998,osm
null,Farmacia,Ventura, ,null,-17.3849801,-66.1485652,osm
null,Farmacia,Farmacia Día y Noche, ,null,-17.3860149,-66.1496249,osm
null,Farmacia,Farmacia Zenón Gamboa, ,null,-17.3871076,-66.1493918,osm
null,Farmacia,Farmacia Virgen de Chaguaya,Calle Corumbá,null,-17.7839265,-63.160433,osm
null,Farmacia,Farmacia Exaltacion, ,null,-16.5363979,-68.1789068,osm
null,Farmacia,Unión, ,null,-17.4083775,-66.1474938,osm
null,Farmacia,Farmacia San Lorenzo, ,null,-16.5419844,-68.23201,osm
null,Farmacia,Farmacia D y R,Calle Diego de Portugal,null,-16.5257948,-68.1547042,osm
null,Farmacia,FarmaElias, ,null,-17.376939,-66.1449233,osm
null,Farmacia,Farmacias Chavez,Avenida Grigotá,null,-17.8153406,-63.2125592,osm
null,Farmacia,Milagros, ,null,-17.3954314,-66.1516461,osm
null,Farmacia,Farmacia,Calle Campero,null,-18.178942,-63.8736646,osm
null,Farmacia,Jeymy, ,null,-16.5218218,-68.2109626,osm
null,Farmacia,Farmacia Señor de lagunas 1, ,null,-19.0333211,-65.2548869,osm
null,Farmacia,Alianza,Calle Fernando Guachalla,null,-16.5096534,-68.1301068,osm
null,Farmacia,Farmacia Leslie Carmen, ,null,-16.5110588,-68.1575848,osm
null,Farmacia,Farmacia Adabel, ,null,-16.5417727,-68.2316612,osm
null,Farmacia,, ,null,-17.2391193,-67.9100604,osm
null,Farmacia,Farmacia San Jose, ,null,-17.2403878,-67.908798,osm
null,Farmacia,Farmacia Mileniun, ,null,-17.2410766,-67.9085768,osm
null,Farmacia,, ,null,-17.2398106,-67.9093762,osm
null,Farmacia,DosisFarma, ,null,-17.388668,-66.1515547,osm
null,Farmacia,FarmaElias, ,null,-17.3774594,-66.1610576,osm
null,Farmacia,, ,null,-16.47448,-68.1500141,osm
null,Farmacia,Farmacia La Guadalupana, ,null,-16.5332212,-68.2155205,osm
null,Farmacia,Farmacia Alfredo, ,null,-19.5886439,-65.7468485,osm
null,Farmacia,Medí Farma,Avenida Cívica,null,-16.516388,-68.1556367,osm
null,Farmacia,BioFarma, ,null,-16.4999673,-68.1179725,osm
null,Farmacia,Farmacia San Expedito, ,null,-16.4993945,-68.1132894,osm
null,Farmacia,Farmacia Selah, ,null,-16.4980092,-68.1188103,osm
null,Farmacia,Farmacia Marcela, ,null,-16.4965977,-68.1165107,osm
null,Farmacia,,Calle 6,null,-16.5098932,-68.1572312,osm
null,Farmacia,Farmacia Gerardo,Avenida Felix Aranibar,null,-17.3797612,-66.1653143,osm
null,Farmacia,Nuevo Amanecer, ,null,-16.493449,-68.1146702,osm
null,Farmacia,Emerger, ,null,-16.4999643,-68.1186718,osm
null,Farmacia,Mi Farma, ,null,-16.5116411,-68.1224013,osm
null,Farmacia,Las Flores, ,null,-16.4998708,-68.1317697,osm
null,Farmacia,Eitan, ,null,-16.5043452,-68.1214552,osm
null,Farmacia,El Salvador, ,null,-16.5086361,-68.1196081,osm
null,Farmacia,Farmacorp,Avenida Muñoz Reyes,null,-16.5408471,-68.0559776,osm
null,Farmacia,Farmacia San Marcos, ,null,-16.5355831,-68.1804369,osm
null,Farmacia,Farmacia Betty, ,null,-16.5335395,-68.1804735,osm
null,Farmacia,Farmacia Eva y Fide, ,null,-16.5348848,-68.1810794,osm
null,Farmacia,Farmacia San Alberto, ,null,-16.5117206,-68.1630619,osm
null,Farmacia,Farmacia Alonzo, ,null,-16.5135796,-68.1621123,osm
null,Farmacia,Farmacias Chávez,Doble Vía Santa Cruz-La Guardia,null,-17.8298241,-63.2289703,osm
null,Farmacia,Farmacia Claudia,Calle Arze,null,-18.1796397,-63.875354,osm
null,Farmacia,Farmacia Bio Gen, ,null,-17.2430698,-67.9066098,osm
null,Farmacia,Farmacorp, ,null,-17.8006117,-63.150444,osm
null,Farmacia,Farmacias Bolivia - Ketal,Avenida Sánchez Bustamante,null,-16.5394421,-68.0839381,osm
null,Farmacia,Farmacias Bolivia - San Miguel,Avenida Montenegro,null,-16.5401215,-68.0777253,osm
null,Farmacia,Farmacias Bolivia - Montenegro,Avenida Montenegro,null,-16.540323,-68.0782857,osm
null,Farmacia,Farmacias Bolivia - Franco Valle,Calle Franco Valle,null,-16.5062045,-68.1619636,osm
null,Farmacia,Farmacias Bolivia,Rotonda Plaza Isabel La Católica,null,-16.5097364,-68.1244119,osm
null,Farmacia,Farmacias Bolivia - Pasaje Ortega,Adolfo Ortega,null,-16.4953572,-68.1430944,osm
null,Farmacia,Farmacias Bolivia - Multicine, ,null,-16.5109047,-68.1222548,osm
null,Farmacia,Farmacias Bolivia - Graneros,Calle Graneros,null,-16.4956089,-68.1412032,osm
null,Farmacia,Farmacias Bolivia - Tumusla,Batalla de Tumusla,null,-16.4948903,-68.1426316,osm
null,Farmacia,Farmacias Bolivia - Tumusla,Batalla de Tumusla,null,-16.4943764,-68.1415394,osm
null,Farmacia,Farmacias Bolivia - Rodríguez,Calle Zoilo Flores,null,-16.5015924,-68.1383429,osm
null,Farmacia,Farmacias Chávez - Obrajes,Avenida Hernando Siles,null,-16.5298816,-68.1011024,osm
null,Farmacia,Farmacias Chávez,Avenida German Busch,null,-16.4995478,-68.1208874,osm
null,Farmacia,Farmacias Chávez - Los Pinos,Calle José Maria Aguirre Acha,null,-16.5452031,-68.072456,osm
null,Farmacia,Farmacias Chávez - Achumani,Avenida Strongest,null,-16.5186202,-68.0622633,osm
null,Farmacia,Mi Farma - Aranjuez,Avenida Altamirano,null,-16.5614064,-68.0966044,osm
null,Farmacia,Farmacia Viedma, ,null,-17.3847481,-66.1485839,osm
null,Farmacia,Farmacio Andina, ,null,-19.0453962,-65.2600612,osm
null,Farmacia,Cruz del Sur, ,null,-19.0519414,-65.2607827,osm
null,Farmacia,, ,null,-19.0450841,-65.260401,osm
null,Farmacia,Farmacia Hispana, ,null,-19.0484525,-65.2634765,osm
null,Farmacia,, ,null,-17.3860482,-66.1665831,osm
null,Farmacia,Farmacia Tadeo Haenke, ,null,-17.3863713,-66.1666153,osm
null,Farmacia,Farmacia Ventura, ,null,-17.3851891,-66.1488119,osm
null,Farmacia,Farmacia La Guardia, ,null,-16.5254173,-68.2133961,osm
null,Farmacia,, ,null,-16.5124741,-68.1207048,osm
null,Farmacia,Farmacorp - Río Seco,RN1: Desaguadero-El Alto,null,-16.4901611,-68.2099094,osm
null,Farmacia,Super farma,Avenida Guillermo Urquidi,null,-17.3918733,-66.1400728,osm
null,Farmacia,, ,null,-17.3630943,-66.1613665,osm
null,Farmacia,MaxiFarma, ,null,-17.3738576,-66.1372809,osm
null,Farmacia,Amaru,Avenida Manco Kapac,null,-16.5549199,-68.6807101,osm
null,Farmacia,, ,null,-17.3884296,-66.1612993,osm
null,Farmacia,laboratorio clinico, ,null,-17.3920548,-66.1591006,osm
null,Farmacia,bassanelly, ,null,-17.3818461,-66.1936175,osm
null,Farmacia,, ,null,-17.3851921,-66.1678379,osm
null,Farmacia,, ,null,-17.3752068,-66.1428865,osm
null,Farmacia,Farmacia Virgen Morena 2, ,null,-16.5260689,-68.2174363,osm
null,Farmacia,, ,null,-17.3972832,-66.1619884,osm
null,Farmacia,Farmacia Maranatha, ,null,-16.5663015,-68.2202361,osm
null,Farmacia,Farmacia Eddita, ,null,-16.5669362,-68.2207806,osm
null,Farmacia,Farmacia Bolivia,Isaac Tamayo,null,-16.4956122,-68.1413175,osm
null,Farmacia,Farmacia Chacon,Calle Mendez Arcos,null,-16.5161608,-68.1321539,osm
null,Farmacia,Farmacia Andrecito Srl,RN10: San Ramón-San Javier,null,-16.6142871,-62.500477,osm
null,Farmacia,, ,null,-19.5885156,-65.7562664,osm
null,Farmacia,Mifarma,Calle Plaza Uyuni,null,-16.4967136,-68.124451,osm
null,Farmacia,Farmacias Bolivia, ,null,-16.4845587,-68.1216146,osm
null,Farmacia,Farmacia Beni,Calle Nicolas Acosta,null,-16.5044528,-68.1367599,osm
null,Farmacia,Big Pharmacy,Calle José Saravia,null,-16.5109209,-68.1410223,osm
null,Farmacia,FarmaCorp, ,null,-16.4965154,-68.1348621,osm
null,Farmacia,Sanidad Divina, ,null,-16.5406893,-68.2301662,osm
null,Farmacia,Jota, ,null,-16.5371609,-68.2226622,osm
null,Farmacia,Jeremías 33:3,Avenida del Policía,null,-16.5277969,-68.1487045,osm
null,Farmacia,Medical, ,null,-16.6239197,-68.1903416,osm
null,Farmacia,,Calle Figueroa,null,-16.4928548,-68.1385457,osm
null,Farmacia,"Farmacia ""JAELY""","Calle 108 , Calle 110",null,-16.5233247,-68.1793715,osm
null,Farmacia,"Farmacia ""JUPITER""",Avenida Ladislao Cabrera,null,-16.5241109,-68.1807391,osm
null,Farmacia,Mi farmacia Ayala,Avenida Mario Mercado,null,-16.5281404,-68.125148,osm
null,Farmacia,La Merced, ,null,-16.5112193,-68.1621093,osm
null,Farmacia,Hoy, ,null,-16.5656662,-68.2203709,osm
null,Farmacia,Suárez,Avenida Waldo Alvarez,null,-16.4845378,-68.1196722,osm
null,Farmacia,Hipermaxi,Sexto Anillo,null,-17.8419506,-63.195586,osm
null,Farmacia,Reyes,Avenida Pedro Casals,null,-17.8460451,-63.1978694,osm
null,Farmacia,Farmacia Señor Jesus,Avenida Humberto Leigue,null,-17.7377269,-63.1702323,osm
null,Farmacia,Mia Farma, ,null,-21.5206399,-64.7306326,osm
null,Farmacia,Ecomedic,Calle 7,null,-16.4887806,-68.1994282,osm
null,Farmacia,Farmacorp, ,null,-21.5260841,-64.7421939,osm
null,Farmacia,Farmacia Santa Fe, ,null,-21.5230603,-64.7314882,osm
null,Farmacia,romero, ,null,-21.5272072,-64.7285432,osm
null,Farmacia,San Juan de Dios, ,null,-21.5271348,-64.7318718,osm
null,Farmacia,Farmacia, ,null,-21.5398462,-64.7453171,osm
null,Farmacia,, ,null,-21.5386738,-64.7473469,osm
null,Farmacia,Farmacia Sañor del Milagro, ,null,-21.5285121,-64.7349805,osm
null,Farmacia,Farmacia Eguivar, ,null,-21.5297497,-64.7331673,osm
null,Farmacia,Farmacia Peregrino, ,null,-21.5275914,-64.7307479,osm
null,Farmacia,Farmacia Ideal, ,null,-21.5296274,-64.7319067,osm
null,Farmacia,Farmacia Amiga, ,null,-21.5296873,-64.7315794,osm
null,Farmacia,Farmacia Emanuel, ,null,-21.5305805,-64.7308981,osm
null,Farmacia,Farmacia Copacabana, ,null,-21.5313347,-64.7331002,osm
null,Farmacia,Farmacia Maria del Rosario, ,null,-21.5307178,-64.734436,osm
null,Farmacia,Farmacia Lupita, ,null,-21.5306828,-64.733516,osm
null,Farmacia,Farmacia Cortez, ,null,-21.5303697,-64.7358468,osm
null,Farmacia,26 de Julio, ,null,-21.5296698,-64.7360641,osm
null,Farmacia,Farmacia Paola, ,null,-21.5263906,-64.7340594,osm
null,Farmacia,Cristo Redentor, ,null,-21.5283924,-64.7342281,osm
null,Farmacia,Yireh, ,null,-21.5285134,-64.7338419,osm
null,Farmacia,Q'CHURA, ,null,-21.5359545,-64.7231077,osm
null,Farmacia,Super Druck, ,null,-21.5140412,-64.7367574,osm
null,Farmacia,Farmacia Niño de praga, ,null,-21.5131141,-64.7361714,osm
null,Farmacia,Farmacia Rioja, ,null,-21.5128272,-64.7359501,osm
null,Farmacia,Farmacia Dulce Maria, ,null,-21.5119338,-64.7352862,osm
null,Farmacia,Soy Tu Farmacia, ,null,-21.508852,-64.7330493,osm
null,Farmacia,, ,null,-21.520096,-64.7270358,osm
null,Farmacia,, ,null,-21.523699,-64.7353292,osm
null,Farmacia,, ,null,-21.5250963,-64.7345781,osm
null,Farmacia,Farmacia, ,null,-21.5396487,-64.7457433,osm
null,Farmacia,Farmacia Vida Sana, ,null,-21.5243478,-64.7216553,osm
null,Farmacia,Farmacia San Andres, ,null,-21.5262491,-64.7371396,osm
null,Farmacia,Farmacia Solidaria, ,null,-21.5261468,-64.7366381,osm
null,Farmacia,Farmacia Señora De Guadalupe, ,null,-21.5229056,-64.7403234,osm
null,Farmacia,Farmacia Buena Salud, ,null,-21.5237839,-64.7389179,osm
null,Farmacia,Farmacorp - Las Torres Mall,Avenida Arce,null,-16.5090518,-68.1230504,osm
null,Farmacia,Santa Ana,Tercer Anillo Externo,null,-17.7680962,-63.1559721,osm
null,Farmacia,Farmacia Virgen de la Macarena,Avenida Paurito,null,-17.8380914,-63.1235092,osm
null,Farmacia,Farmacia Los Andes, ,null,-17.4476282,-66.1250993,osm
